left_color,mid_color,right_color,left_motor,right_motor,class
51.595757575757574,37.45757575757576,43.99272727272727,75.32727272727273,64.42727272727272,8
51.84182098765432,34.72608024691358,46.22145061728395,76.18364197530865,68.78703703703704,8
54.62809405940594,33.56930693069307,45.19740099009901,77.72648514851485,64.29702970297029,8
51.514358647096365,34.40459476707083,47.813656668793875,72.95086151882577,64.64709636247606,8
49.180290297937354,36.72880061115355,47.53628724216959,71.6470588235294,71.80290297937357,8
41.19931856899489,37.50596252129472,54.60902896081772,57.554514480408855,78.78109028960817,8
54.45656192236599,35.62846580406654,44.58287122612446,76.85459026494146,63.126309303758475,8
50.67649281934996,36.547996976568406,46.02267573696145,74.41950113378685,66.1307634164777,8
43.152599594868335,37.042538825118164,52.594193112761644,63.61309925725861,77.4375422012154,8
53.130801687763714,37.21518987341772,43.49507735583685,80.0070323488045,62.265822784810126,8
43.31188811188811,35.32797202797203,54.48601398601399,61.11888111888112,75.72027972027972,8
55.612466124661246,35.78523035230352,42.44512195121951,77.21815718157181,64.0040650406504,8
45.79334612923864,33.26679462571977,53.825335892514396,65.78630838131798,76.51183621241204,8
48.779739063699154,35.29777436684574,48.93016116653876,71.66078280890254,69.8871834228703,8
55.8135935397039,34.395693135935396,43.29138627187079,77.95827725437415,61.82637954239569,8
47.96204492641363,36.81254841208366,48.48876839659179,70.44461657629745,70.9132455460883,8
50.80315457413249,36.50347003154574,46.600630914826496,72.88454258675078,64.9167192429022,8
48.676339285714285,36.838541666666664,48.482142857142854,75.81696428571429,67.8735119047619,8
43.34142640364188,36.86267071320182,53.2329286798179,62.471168437025796,77.44081942336874,8
53.15209359605911,35.145320197044335,45.439039408866996,75.0338669950739,64.16194581280789,8
43.47148014440433,34.43610108303249,55.021660649819495,62.767509025270755,78.43249097472925,8
56.152901023890784,35.23754266211604,42.79522184300341,78.15972696245734,61.24368600682594,8
48.251131221719454,36.256410256410255,49.07843137254902,71.02337858220211,69.50904977375566,8
43.757462686567166,36.56716417910448,53.417164179104475,61.55298507462687,77.1813432835821,8
54.77478042659975,33.750313676286076,44.76662484316186,79.3996235884567,65.38331242158092,8
56.681183237469185,34.03368940016434,42.184059161873456,81.13311421528348,64.67707477403451,8
44.234944237918214,36.05055762081784,53.237918215613384,60.8453531598513,76.97546468401487,8
54.095751047277076,33.871932974266905,45.343506882106524,76.39497307001795,64.44524236983843,8
47.42406456346295,36.91782831988261,49.35656639765224,70.51357300073367,69.8525311812179,8
