left_color,mid_color,right_color,left_motor,right_motor,class
55.38773148148148,25.34837962962963,81.70254629629629,43.561342592592595,92.37268518518519,4
52.99414519906323,24.706088992974237,82.23302107728337,40.09953161592506,91.91451990632318,4
54.82494004796163,19.961630695443645,80.72901678657074,52.062350119904075,91.13189448441247,4
52.032863849765256,26.197183098591548,81.82394366197182,40.23004694835681,91.97183098591549,4
55.673469387755105,21.985157699443413,82.01669758812616,48.90538033395176,91.48051948051948,4
53.21243523316062,24.582901554404145,81.96632124352331,43.23963730569948,91.9261658031088,4
52.065246338215715,23.810918774966712,82.09454061251664,44.39946737683089,92.17842876165113,4
50.287978863936594,25.647291941875825,81.8110964332893,46.08322324966975,92.17569352708058,4
51.093278463648836,24.872427983539094,82.11385459533608,39.11522633744856,92.32921810699588,4
55.03864734299517,22.193236714975846,82.04669887278583,44.43800322061192,92.10305958132045,4
52.80325644504749,23.620081411126186,82.0909090909091,46.05563093622795,92.07327001356852,4
52.68312757201646,23.588477366255145,82.32921810699588,47.01920438957476,92.04389574759945,4
51.520805369127515,24.56241610738255,82.33557046979865,43.63355704697987,90.13154362416107,4
52.317401960784316,23.017156862745097,81.9154411764706,43.286764705882355,92.30882352941177,4
52.413366336633665,24.008663366336634,82.05445544554455,44.28589108910891,92.41831683168317,4
52.8141592920354,23.43109987357775,82.16434892541088,42.171934260429836,88.94816687737041,4
52.351961950059454,23.984542211652794,81.98810939357907,46.88228299643282,91.39714625445897,4
53.62240663900415,24.503457814661136,81.9460580912863,44.99861687413554,92.25172890733057,4
50.32216494845361,25.31958762886598,80.69072164948453,44.22938144329897,91.82731958762886,4
52.09283819628647,23.47082228116711,82.30636604774536,45.52122015915119,91.8050397877984,4
51.20650813516896,23.44305381727159,81.34543178973718,45.242803504380475,91.82478097622028,4
52.004938271604935,22.75679012345679,81.74938271604938,50.25185185185185,91.8716049382716,4
51.01033591731266,26.400516795865634,81.30878552971576,45.22868217054263,92.15116279069767,4
52.268079800498754,23.08354114713217,81.1708229426434,46.55486284289277,91.9713216957606,4
54.10960591133005,22.757389162561577,81.33251231527093,49.49261083743843,91.70689655172414,4
51.116531165311656,24.666666666666668,81.34417344173441,48.00677506775068,91.61517615176152,4
52.6695652173913,24.728985507246378,81.48695652173913,52.80724637681159,90.96521739130435,4
51.93177737881508,21.85278276481149,80.76660682226212,51.91023339317774,91.98204667863554,4
